event_id,event_time,campaign_id,user_id,event_type,amount
e00000462,2026-06-01 00:07:42,16922675,12823350,click,0
e00000463,2026-06-01 00:07:43,9610626,19578737,conversion,30000
e00000464,2026-06-01 00:07:44,8403848,9195199,click,0
e00000465,2026-06-01 00:07:45,17435335,32203950,click,0
e00000466,2026-06-01 00:07:46,30801593,2334670,click,0
e00000467,2026-06-01 00:07:47,30752994,13869901,click,0
e00000468,2026-06-01 00:07:48,20717215,27842730,click,0
e00000469,2026-06-01 00:07:49,14106399,27036730,conversion,30000
e00000470,2026-06-01 00:07:50,22723823,18652584,click,0
e00000471,2026-06-01 00:07:51,13661608,1863422,click,0
e00000472,2026-06-01 00:07:52,7686710,29404262,click,0
e00000473,2026-06-01 00:07:53,23852329,19264288,click,0
e00000474,2026-06-01 00:07:54,10341182,22360802,click,0
e00000475,2026-06-01 00:07:55,15959620,10592699,click,0
e00000476,2026-06-01 00:07:56,21658041,11255164,click,0
e00000477,2026-06-01 00:07:57,7061828,4801940,click,0
e00000478,2026-06-01 00:07:58,7121544,9239290,click,0
e00000479,2026-06-01 00:07:59,946549,14990519,click,0
e00000480,2026-06-01 00:08:00,8407229,24898075,click,0
e00000481,2026-06-01 00:08:01,23852343,11351999,click,0
e00000482,2026-06-01 00:08:02,15398570,9530383,click,0
e00000483,2026-06-01 00:08:03,4814007,524772,click,0
e00000484,2026-06-01 00:08:04,26998428,29504085,click,0
e00000485,2026-06-01 00:08:05,17435335,6371789,click,0
e00000486,2026-06-01 00:08:06,23330020,2595121,click,0
e00000487,2026-06-01 00:08:07,26852339,9617813,click,0
e00000488,2026-06-01 00:08:08,13947793,21095012,click,0
e00000489,2026-06-01 00:08:09,25866076,31595036,click,0
e00000490,2026-06-01 00:08:10,7121544,31298517,click,0
e00000491,2026-06-01 00:08:11,5061834,19265953,click,0
e00000492,2026-06-01 00:08:12,19530182,22762250,click,0
e00000493,2026-06-01 00:08:13,22419532,1024708,click,0
e00000494,2026-06-01 00:08:14,15398570,2876742,click,0
e00000495,2026-06-01 00:08:15,30535894,18671707,click,0
e00000496,2026-06-01 00:08:16,9106407,9893236,click,0
e00000497,2026-06-01 00:08:17,13166099,20410355,click,0
e00000498,2026-06-01 00:08:18,10491643,26628766,click,0
e00000499,2026-06-01 00:08:19,16823030,25528646,click,0
e00000500,2026-06-01 00:08:20,28351001,23477600,conversion,30000
e00000501,2026-06-01 00:08:21,8867068,26618924,conversion,30000
e00000502,2026-06-01 00:08:22,27614018,31035430,click,0
e00000503,2026-06-01 00:08:23,15654897,4980739,click,0
e00000504,2026-06-01 00:08:24,4466870,14266278,click,0
e00000505,2026-06-01 00:08:25,5544859,19398740,click,0
e00000506,2026-06-01 00:08:26,497590,1179021,click,0
e00000507,2026-06-01 00:08:27,7686710,17830227,click,0
e00000508,2026-06-01 00:08:28,20097969,23746634,click,0
e00000509,2026-06-01 00:08:29,30801593,5622426,click,0
e00000510,2026-06-01 00:08:30,30801593,18852326,click,0
e00000511,2026-06-01 00:08:31,11500306,14230894,click,0
e00000512,2026-06-01 00:08:32,3892353,15129274,click,0
e00000513,2026-06-01 00:08:33,32368244,27778892,click,0
e00000514,2026-06-01 00:08:34,30801593,17946183,click,0
e00000515,2026-06-01 00:08:35,19602309,4784830,click,0
e00000516,2026-06-01 00:08:36,14458654,19720237,conversion,30000
e00000517,2026-06-01 00:08:37,29614012,17552593,click,0
e00000518,2026-06-01 00:08:38,18975823,20277975,click,0
e00000519,2026-06-01 00:08:39,8980571,2687347,click,0
e00000520,2026-06-01 00:08:40,2576437,27259977,click,0
e00000521,2026-06-01 00:08:41,31772643,18758794,click,0
e00000522,2026-06-01 00:08:42,2953716,1059613,click,0
e00000523,2026-06-01 00:08:43,14445192,12859759,click,0
e00000524,2026-06-01 00:08:44,5061834,17805546,click,0
e00000525,2026-06-01 00:08:45,4814007,24011635,click,0
e00000526,2026-06-01 00:08:46,5061834,1554105,click,0
e00000527,2026-06-01 00:08:47,21294794,8799486,click,0
e00000528,2026-06-01 00:08:48,25866076,7195196,click,0
e00000529,2026-06-01 00:08:49,8867068,15424772,click,0
e00000530,2026-06-01 00:08:50,29427842,17114040,click,0
e00000531,2026-06-01 00:08:51,30801593,8357519,click,0
e00000532,2026-06-01 00:08:52,13422843,17147007,click,0
e00000533,2026-06-01 00:08:53,7121544,26889576,click,0
e00000534,2026-06-01 00:08:54,19602309,30439940,click,0
e00000535,2026-06-01 00:08:55,32452111,18172126,click,0
e00000536,2026-06-01 00:08:56,6686703,20095103,conversion,30000
e00000537,2026-06-01 00:08:57,15184511,112671,conversion,30000
e00000538,2026-06-01 00:08:58,2869134,24586363,conversion,30000
e00000539,2026-06-01 00:08:59,30676250,4061523,click,0
e00000540,2026-06-01 00:09:00,10341182,12618908,click,0
e00000541,2026-06-01 00:09:01,26852339,31666735,click,0
e00000542,2026-06-01 00:09:02,8980571,26487471,click,0
e00000543,2026-06-01 00:09:03,18975823,26086198,click,0
e00000544,2026-06-01 00:09:04,10474106,6941724,click,0
e00000545,2026-06-01 00:09:05,5061834,11388166,click,0
e00000546,2026-06-01 00:09:06,22431924,3702802,click,0
e00000547,2026-06-01 00:09:07,4293600,2838412,click,0
e00000548,2026-06-01 00:09:08,24378636,20733218,click,0
e00000549,2026-06-01 00:09:09,5061834,5574731,click,0
e00000550,2026-06-01 00:09:10,15398570,1938188,click,0
e00000551,2026-06-01 00:09:11,15654897,16477682,click,0
e00000552,2026-06-01 00:09:12,32452111,25800323,click,0
e00000553,2026-06-01 00:09:13,6210424,28063701,click,0
e00000554,2026-06-01 00:09:14,3892353,17311908,click,0
e00000555,2026-06-01 00:09:15,6516505,14508543,click,0
e00000556,2026-06-01 00:09:16,10013589,28198424,conversion,30000
e00000557,2026-06-01 00:09:17,11500306,32031945,click,0
e00000558,2026-06-01 00:09:18,3694557,576094,click,0
e00000559,2026-06-01 00:09:19,7144711,27963521,click,0
e00000560,2026-06-01 00:09:20,2828357,24875768,click,0
e00000561,2026-06-01 00:09:21,16307476,22799422,click,0
e00000562,2026-06-01 00:09:22,604244,3492809,click,0
e00000563,2026-06-01 00:09:23,28752988,22139677,click,0
e00000564,2026-06-01 00:09:24,32135670,13074060,click,0
e00000565,2026-06-01 00:09:25,24316983,4678256,click,0
e00000566,2026-06-01 00:09:26,11772330,7682498,click,0
e00000567,2026-06-01 00:09:27,32368244,27952719,conversion,30000
e00000568,2026-06-01 00:09:28,7289590,21086281,click,0
e00000569,2026-06-01 00:09:29,28795042,7311316,click,0
e00000570,2026-06-01 00:09:30,11959615,3501614,click,0
e00000571,2026-06-01 00:09:31,31736975,9115333,click,0
e00000572,2026-06-01 00:09:32,18975823,3648162,click,0
e00000573,2026-06-01 00:09:33,7121544,15043878,click,0
e00000574,2026-06-01 00:09:34,31452108,28898242,click,0
e00000575,2026-06-01 00:09:35,32009848,31537575,click,0
e00000576,2026-06-01 00:09:36,30801593,28159238,click,0
e00000577,2026-06-01 00:09:37,6697150,11066852,click,0
e00000578,2026-06-01 00:09:38,26321366,23258152,click,0
e00000579,2026-06-01 00:09:39,32009848,2692946,click,0
e00000580,2026-06-01 00:09:40,6228543,20421783,click,0
e00000581,2026-06-01 00:09:41,30491418,15886458,click,0
e00000582,2026-06-01 00:09:42,19530182,4724228,click,0
e00000583,2026-06-01 00:09:43,32009848,12566106,click,0
e00000584,2026-06-01 00:09:44,6810200,31065320,click,0
e00000585,2026-06-01 00:09:45,17686799,13806508,click,0
e00000586,2026-06-01 00:09:46,22723823,19218114,click,0
e00000587,2026-06-01 00:09:47,23377306,31284530,click,0
e00000588,2026-06-01 00:09:48,16307476,8030437,click,0
e00000589,2026-06-01 00:09:49,23817046,9349189,click,0
e00000590,2026-06-01 00:09:50,32452111,25871801,click,0
e00000591,2026-06-01 00:09:51,30491418,17910545,click,0
e00000592,2026-06-01 00:09:52,32009848,7055493,click,0
e00000593,2026-06-01 00:09:53,6442601,6130245,click,0
e00000594,2026-06-01 00:09:54,10002432,26564071,click,0
e00000595,2026-06-01 00:09:55,6686701,14664224,click,0
e00000596,2026-06-01 00:09:56,15398570,8335530,click,0
e00000597,2026-06-01 00:09:57,884761,10692067,click,0
e00000598,2026-06-01 00:09:58,28795042,29952020,click,0
e00000599,2026-06-01 00:09:59,11959615,24584934,click,0
e00000600,2026-06-01 00:10:00,5061834,26578035,click,0
e00000601,2026-06-01 00:10:01,5061834,31433647,click,0
e00000602,2026-06-01 00:10:02,13365547,28068290,click,0
e00000603,2026-06-01 00:10:03,6810200,4165197,click,0
e00000604,2026-06-01 00:10:04,9106407,17673483,click,0
e00000605,2026-06-01 00:10:05,30491418,25661074,click,0
e00000606,2026-06-01 00:10:06,28896342,7690698,conversion,30000
e00000607,2026-06-01 00:10:07,30491418,22779421,click,0
e00000608,2026-06-01 00:10:08,17288254,14536851,click,0
e00000609,2026-06-01 00:10:09,15959620,7353962,click,0
e00000610,2026-06-01 00:10:10,18498853,11415806,click,0
e00000611,2026-06-01 00:10:11,10341182,18075144,click,0
e00000612,2026-06-01 00:10:12,9100693,13561323,click,0
e00000613,2026-06-01 00:10:13,10341182,30721815,click,0
e00000614,2026-06-01 00:10:14,9810200,13586599,click,0
e00000615,2026-06-01 00:10:15,23330020,18541487,click,0
e00000616,2026-06-01 00:10:16,30848316,12997974,click,0
e00000617,2026-06-01 00:10:17,28137208,19889398,click,0
e00000618,2026-06-01 00:10:18,14466837,13080879,click,0
e00000619,2026-06-01 00:10:19,18975823,31789067,click,0
e00000620,2026-06-01 00:10:20,30535894,862903,click,0
e00000621,2026-06-01 00:10:21,18975823,11019606,click,0
e00000622,2026-06-01 00:10:22,7121544,30709731,click,0
e00000623,2026-06-01 00:10:23,8403848,4725785,click,0
e00000624,2026-06-01 00:10:24,15500294,8467994,click,0
e00000625,2026-06-01 00:10:25,16823030,17356638,click,0
e00000626,2026-06-01 00:10:26,10341182,12926274,click,0
e00000627,2026-06-01 00:10:27,9100693,8998645,conversion,30000
e00000628,2026-06-01 00:10:28,12289574,25302347,click,0
e00000629,2026-06-01 00:10:29,29687342,11034524,click,0
e00000630,2026-06-01 00:10:30,10341182,18575666,click,0
e00000631,2026-06-01 00:10:31,30368132,10113452,click,0
e00000632,2026-06-01 00:10:32,32452111,18335466,click,0
e00000633,2026-06-01 00:10:33,12289574,20447779,click,0
e00000634,2026-06-01 00:10:34,27644431,6100674,click,0
e00000635,2026-06-01 00:10:35,26998432,6756232,click,0
e00000636,2026-06-01 00:10:36,15184511,24987640,click,0
e00000637,2026-06-01 00:10:37,14661605,22160342,click,0
e00000638,2026-06-01 00:10:38,17051292,7025553,click,0
e00000639,2026-06-01 00:10:39,2576437,9670241,click,0
e00000640,2026-06-01 00:10:40,6210424,29344355,click,0
e00000641,2026-06-01 00:10:41,6810200,11808311,click,0
e00000642,2026-06-01 00:10:42,24316983,2673568,click,0
e00000643,2026-06-01 00:10:43,17686799,28432731,click,0
e00000644,2026-06-01 00:10:44,20898401,4485189,click,0
e00000645,2026-06-01 00:10:45,32452111,4852548,click,0
e00000646,2026-06-01 00:10:46,10491643,2800498,click,0
e00000647,2026-06-01 00:10:47,26852339,17798352,click,0
e00000648,2026-06-01 00:10:48,16321090,22490070,click,0
e00000649,2026-06-01 00:10:49,14289571,5510590,click,0
e00000650,2026-06-01 00:10:50,14445192,6678831,click,0
e00000651,2026-06-01 00:10:51,23852329,5019686,click,0
e00000652,2026-06-01 00:10:52,31772643,16785608,click,0
e00000653,2026-06-01 00:10:53,15184511,29336948,click,0
e00000654,2026-06-01 00:10:54,6886817,19497777,click,0
e00000655,2026-06-01 00:10:55,716288,8467000,click,0
e00000656,2026-06-01 00:10:56,18975823,1431904,click,0
e00000657,2026-06-01 00:10:57,15654897,28094334,click,0
e00000658,2026-06-01 00:10:58,22726403,18432760,click,0
e00000659,2026-06-01 00:10:59,11321105,7952213,click,0
e00000660,2026-06-01 00:11:00,25998435,30345153,click,0
e00000661,2026-06-01 00:11:01,32323516,26363460,click,0
e00000662,2026-06-01 00:11:02,26491443,25718736,click,0
e00000663,2026-06-01 00:11:03,24491616,26201423,click,0
e00000664,2026-06-01 00:11:04,83677,20784938,click,0
e00000665,2026-06-01 00:11:05,31772643,11750038,click,0
e00000666,2026-06-01 00:11:06,26389107,16340669,click,0
e00000667,2026-06-01 00:11:07,30535894,30181040,click,0
e00000668,2026-06-01 00:11:08,2869134,27150314,click,0
e00000669,2026-06-01 00:11:09,24378636,25858914,click,0
e00000670,2026-06-01 00:11:10,32452111,18500507,click,0
e00000671,2026-06-01 00:11:11,2736605,31004084,click,0
e00000672,2026-06-01 00:11:12,3694556,6519875,click,0
e00000673,2026-06-01 00:11:13,2946551,1691522,click,0
e00000674,2026-06-01 00:11:14,9097340,18459430,click,0
e00000675,2026-06-01 00:11:15,32009848,19971357,click,0
e00000676,2026-06-01 00:11:16,22891673,4192229,click,0
e00000677,2026-06-01 00:11:17,2390251,28988136,click,0
e00000678,2026-06-01 00:11:18,18975813,17456584,conversion,30000
e00000679,2026-06-01 00:11:19,26998432,11487886,click,0
e00000680,2026-06-01 00:11:20,2716286,27423202,click,0
e00000681,2026-06-01 00:11:21,26321366,8571843,click,0
e00000682,2026-06-01 00:11:22,29427842,11392711,click,0
e00000683,2026-06-01 00:11:23,18498853,22767708,click,0
e00000684,2026-06-01 00:11:24,5544859,6033405,conversion,30000
e00000685,2026-06-01 00:11:25,30491418,30261170,click,0
e00000686,2026-06-01 00:11:26,12100671,25124939,click,0
e00000687,2026-06-01 00:11:27,27891651,2602105,click,0
e00000688,2026-06-01 00:11:28,5686703,17224988,click,0
e00000689,2026-06-01 00:11:29,30729721,169551,click,0
e00000690,2026-06-01 00:11:30,28351001,28520908,click,0
e00000691,2026-06-01 00:11:31,12843317,16289097,click,0
e00000692,2026-06-01 00:11:32,497593,29303274,click,0
e00000693,2026-06-01 00:11:33,25419531,21956199,click,0
e00000694,2026-06-01 00:11:34,15422821,3205467,click,0
e00000695,2026-06-01 00:11:35,27321366,20238468,click,0
e00000696,2026-06-01 00:11:36,28896342,29376663,click,0
e00000697,2026-06-01 00:11:37,5686703,9313961,click,0
e00000698,2026-06-01 00:11:38,26091094,32366535,click,0
e00000699,2026-06-01 00:11:39,30491418,20792823,click,0
e00000700,2026-06-01 00:11:40,13661597,17246878,click,0
e00000701,2026-06-01 00:11:41,26852338,26534770,click,0
e00000702,2026-06-01 00:11:42,2865314,6748525,click,0
e00000703,2026-06-01 00:11:43,17686799,20265250,click,0
e00000704,2026-06-01 00:11:44,32368244,2925319,click,0
e00000705,2026-06-01 00:11:45,22391321,15599928,click,0
e00000706,2026-06-01 00:11:46,29531983,22858085,conversion,30000
e00000707,2026-06-01 00:11:47,13166099,5756074,click,0
e00000708,2026-06-01 00:11:48,2407403,18623419,click,0
e00000709,2026-06-01 00:11:49,22233130,2629001,click,0
e00000710,2026-06-01 00:11:50,442617,16153058,click,0
e00000711,2026-06-01 00:11:51,12843317,30048522,click,0
e00000712,2026-06-01 00:11:52,19000595,20942682,click,0
e00000713,2026-06-01 00:11:53,32009848,16872166,click,0
e00000714,2026-06-01 00:11:54,7121544,8979258,click,0
e00000715,2026-06-01 00:11:55,6686704,19367527,click,0
e00000716,2026-06-01 00:11:56,12002431,13123132,click,0
e00000717,2026-06-01 00:11:57,30175072,17646242,click,0
e00000718,2026-06-01 00:11:58,23817046,3712297,click,0
e00000719,2026-06-01 00:11:59,4293600,11724962,click,0
e00000720,2026-06-01 00:12:00,30801593,6859255,click,0
e00000721,2026-06-01 00:12:01,10341182,25964263,click,0
e00000722,2026-06-01 00:12:02,27589150,4387008,click,0
e00000723,2026-06-01 00:12:03,32323516,15900378,click,0
e00000724,2026-06-01 00:12:04,17686799,29330318,click,0
e00000725,2026-06-01 00:12:05,20898401,15181596,click,0
e00000726,2026-06-01 00:12:06,9810200,25970644,click,0
e00000727,2026-06-01 00:12:07,14121532,26481551,click,0
e00000728,2026-06-01 00:12:08,5061834,4362013,click,0
e00000729,2026-06-01 00:12:09,28137208,6235082,click,0
e00000730,2026-06-01 00:12:10,19602309,8164014,click,0
e00000731,2026-06-01 00:12:11,32368244,16479359,click,0
e00000732,2026-06-01 00:12:12,28795042,4096681,click,0
e00000733,2026-06-01 00:12:13,12289574,28818690,click,0
e00000734,2026-06-01 00:12:14,8403848,10019447,click,0
e00000735,2026-06-01 00:12:15,5867090,12373099,click,0
e00000736,2026-06-01 00:12:16,2694554,12187531,click,0
e00000737,2026-06-01 00:12:17,15398570,3219531,conversion,30000
e00000738,2026-06-01 00:12:18,17288262,18840799,click,0
e00000739,2026-06-01 00:12:19,25998432,23601349,click,0
e00000740,2026-06-01 00:12:20,8892339,18940908,click,0
e00000741,2026-06-01 00:12:21,11959615,10012493,click,0
e00000742,2026-06-01 00:12:22,24843272,2631712,conversion,30000
e00000743,2026-06-01 00:12:23,6686701,14649292,click,0
e00000744,2026-06-01 00:12:24,15398570,29934953,click,0
e00000745,2026-06-01 00:12:25,19602309,15888705,click,0
e00000746,2026-06-01 00:12:26,26998428,16385115,click,0
e00000747,2026-06-01 00:12:27,15500294,13102968,click,0
e00000748,2026-06-01 00:12:28,15500294,23542674,click,0
e00000749,2026-06-01 00:12:29,30491418,8047843,click,0
e00000750,2026-06-01 00:12:30,2865314,14153338,click,0
e00000751,2026-06-01 00:12:31,5044698,11286160,click,0
e00000752,2026-06-01 00:12:32,29513915,18184092,click,0
e00000753,2026-06-01 00:12:33,14661605,28099970,click,0
e00000754,2026-06-01 00:12:34,9810200,7611210,click,0
e00000755,2026-06-01 00:12:35,11803618,21610929,click,0
e00000756,2026-06-01 00:12:36,21096019,28799635,click,0
e00000757,2026-06-01 00:12:37,28795042,8589989,click,0
e00000758,2026-06-01 00:12:38,497593,25246174,click,0
e00000759,2026-06-01 00:12:39,6210424,4556317,click,0
e00000760,2026-06-01 00:12:40,28739284,22783614,click,0
e00000761,2026-06-01 00:12:41,24119481,14215030,click,0
e00000762,2026-06-01 00:12:42,17445189,21914711,click,0
e00000763,2026-06-01 00:12:43,11028540,15763728,click,0
e00000764,2026-06-01 00:12:44,5061834,9499460,click,0
e00000765,2026-06-01 00:12:45,10321103,32262515,click,0
e00000766,2026-06-01 00:12:46,32368241,27501319,click,0
e00000767,2026-06-01 00:12:47,2390251,88565,click,0
e00000768,2026-06-01 00:12:48,9095251,1847355,click,0
e00000769,2026-06-01 00:12:49,26852339,4897902,click,0
e00000770,2026-06-01 00:12:50,9042365,24045353,click,0
e00000771,2026-06-01 00:12:51,20640037,5226302,click,0
e00000772,2026-06-01 00:12:52,30676243,18428917,click,0
e00000773,2026-06-01 00:12:53,13365547,28203190,click,0
e00000774,2026-06-01 00:12:54,24126625,25236002,click,0
e00000775,2026-06-01 00:12:55,2865314,23098365,click,0
e00000776,2026-06-01 00:12:56,23817046,27218383,click,0
e00000777,2026-06-01 00:12:57,17132183,27541798,click,0
e00000778,2026-06-01 00:12:58,10810198,16546854,click,0
e00000779,2026-06-01 00:12:59,27118781,3523202,click,0
e00000780,2026-06-01 00:13:00,21096019,12528219,click,0
e00000781,2026-06-01 00:13:01,16184517,27124409,click,0
e00000782,2026-06-01 00:13:02,28351001,1624985,click,0
e00000783,2026-06-01 00:13:03,8403848,4761480,click,0
e00000784,2026-06-01 00:13:04,17288254,7489417,click,0
e00000785,2026-06-01 00:13:05,9100690,12247554,click,0
e00000786,2026-06-01 00:13:06,5177431,22940998,click,0
e00000787,2026-06-01 00:13:07,10341182,2120649,click,0
e00000788,2026-06-01 00:13:08,6686701,14860380,click,0
e00000789,2026-06-01 00:13:09,4814007,25932359,click,0
e00000790,2026-06-01 00:13:10,2576437,2154806,click,0
